@relation TestTweets

@attribute calculatedScore {-1.0,1.0}
@attribute tweetText string

@data
-1.0,'RT @pcam: @amish_man He may be that, but Obama spent $239 Billion a day after getting Uncle Sam\'s Credit Card in his hot little hands, s ...'
-1.0,'Facebook scam says Lady Gaga\'s dead! -  Realbollywood.com News: London, Aug 7: A scam doing the rounds on ... http://tinyurl.com/3kttasu'
1.0,'@Sara__Rodrigo its almost 6pm in japan now..heheh..but good morning to you too'
1.0,'RT @msolveig: We love Italy ! Tonight in Marina di Pietrasanta with @IamLafaille'
1.0,'Mom left for Scotland today. Or Ireland... Keep forgetting where she went to. But both places have cool accents! I know that!'
1.0,'@yorikirii Quieter. My sis, brother in law and habibti are going back to Ireland this afternoon ;/ Tennis doubles sounds fun! Enjoy! #Juice!'
-1.0,'So we arrived in Scotland yesterday and it hasnt stopped raining since. And to make things worse its sunny at home. #typical'
1.0,'Later start this morning - off to get the stitch removed from my arm, then up into Cumbria we go and Scotland tomorrow! #lejog go go go!'
1.0,'good old trade union rep father is going to ring up from italy tonight to coach me in what to say/do tomorrow at work :)'
-1.0,'@HamHann haha was it as bad as your night in Barcelona with the bucket o chund!?'
1.0,'Heard a great pub rumour last night \"Ireland has started printing punt and has the ability to swap back\" Do we even have a currency press?'
1.0,'@tommacwriter Good luck tomorrow :) and  have you ever been to Scotland or Ireland.  And if you have did you like it?'
1.0,'The safest place to be in Tottenham tonight is the Spurs trophy cabinet. There\'s no chance of looters visiting there. #gooners #goonerpower'
1.0,'@jamesdowdeswell 1 all with Sporting Braga yesterday. N\'Zogbia scored. Bannan and Ireland played really well. Warnock looking up for it too.'
1.0,'okay this Wookie boy too childish he say I gotta hear my favorite song 1st and this niggah play 1+1 by Beyonce :) I love that song man;'
1.0,'@LynneMcGranger I would also just like to point out that the Eagles had a win today ;-))'
-1.0,'If Fabregas doesnt goto Barcelona this season he may never make his Dream switch with Alcantra already starting to seal his position #EPL'
1.0,'May the peace of God that excels all thought be with Nigeria..AMEN..RT @Jessykarh: Pray for Peace in Nigeria!!'
1.0,'Sunday and a lovely #RaggedTalk on Skiing in Scotland by the freewheelin\' Patrick D Whelan. 12:45OutoftheBlue&DrillHall #skiing #newnickname'
1.0,'Morning All, Lovely rainy day in Scotland yet again. Back to watching @QubeTubers live stream #indieweekend and see what going on today =D'
1.0,'#itfc Last season #Millwall started with 3-0 win at Bristol City. 2nd match, you\'ve got it, Hull City at home!Omen! Lions won that one 4-0.'
1.0,'@sylvaind15tin Good Luck Sylvain with your media debut today and even more luck for the season and the game against Spurs. #comeonyoublues'
1.0,'RT @ollyjarvis: @MrDuncanJames great to meet the guys from Blue today at Nurburgring. A very cool bunch of guys! Looking forward to hear ...'
-1.0,'@MorinVirtue Obama is weak because he could have done it alone with the 14th ammendment when he knew that congress would block it.'
-1.0,'Off to Scotland today for the week so I\'ll miss the wankfest at Wembley. Utd 2-1.'
-1.0,'if Twilight wins all the awards at the TCA\'s tonight, I will burn my Twilight posters k? ok.'
1.0,'So Dublin won the All Ireland yesterday.. #notreally #getfucked #gaa'
-1.0,'Mail on Sunday: Cesc Fabregas is so desperate to leave Arsenal for Barcelona that he has offered to give up more ... http://tmi.me/e71Co'
-1.0,'Topic on the morning news: Does Detroit need a white mayor.......pause....wtf?!?!'
1.0,'Finally watching last weeks True Blood, ready for the new episode tonight.  How is everyone else this morning?'
1.0,'HTB, MOB, PBC, Strife, Defeater, Living with Lions and The Bronx today. AAAWWH YEEEAH HEVY YEEEEAHHH'
1.0,'RT @MTNNG: Good morning Nigeria ! 1 more day to go ! Get ready :)'
1.0,'Nicki Minaj flashes a nipple on Good Morning America, youLve gotta see it, AfgHAN SAYs So http://bit.ly/rg5jPa'
1.0,'So u tx me and ask if I can spend the night.Haha I DON\'T EVEN KNOW U (Kevin hart voice) haha'
-1.0,'Michael  Just heard Green Day\'s \'Time of our life\' for the 1st time since leaving florida and i burst into tears. I miss...  Penderg'
1.0,'Eh, em...attention! True Blood is on tonight, oh yeah! Sink ur teeth into it! LOL'
1.0,'@CheyTiffy morning gorgeous u were rite i thought it was b/slisten to this nicki minaj did hhave domestics http://t.co/5JxlpiC'
-1.0,'@oliverporter obviously we\'re not looking great right now, but the \'Arsenal will finish 5th\' prediction is wrong every year!'
1.0,'@peterfacinelli Good luck tonight @ The Teen Choice Awards :) i know Twilight is gonna take them all!! Ill b watching Xoxo'
1.0,'@HairyDM Morning? Isn\'t it nearly afternoon in Ireland? :D Oh, and Good Morning to you!'
-1.0,'RT @A_Arshavin_Fans: The safest place to be in Tottenham tonight is the Spurs trophy cabinet.There\'s no chance of looters visiting there.'
1.0,'Morning all! me he despertado he peusto la MTV y estaban hablando de Green Day! que bonito despertar!'
1.0,'So many gr8t things 2 do n Detroit! Get up & get at it! Sun gonna shine bright! Yur presence makes da day brighter! What\'s up n yur city?'
-1.0,'@SultanAlQassemi @beleidy Good morning, you two. Have you heard about Obama, the UN, and #Agenda21? http://t.co/oVlL8Hc He\'s a traitor.'
-1.0,'Hello there, I hear that the stinking working class,were rioting in London last night, do you see why I\'m in Italy, bloody Rif Raf.Hear Hear'
1.0,':* :* :* RT @kikakikutz: ;&gt; ;&gt; :))) RT @raindraingga: milan & bontet, 2 things that make me happy last night... ^_^'
1.0,'RT @Youngcules: Nolito with an assist and a superb winner for Benfica against Arsenal last night. He really is turning on the heat!'
1.0,'Great catch! Friend Brad Goddard snapped this picture of the Aurora on Friday night in Nebraska. #wx #aurora  http://twitpic.com/62f7wo'
1.0,'@TheRealPodVader need more ESPN football today/ #patriots today podcasts. Get Ross and Matt riled up with more #bradyrules talk.'
1.0,'Final Destination 5, August 24. Death how we\'ve missed you.'
1.0,'RT @Jessica1294: @supermac18: Omfg Britney is like here in MA... AHHHH!!! along with Nicki Minaj. Omggg the concert is tomorrow :DDD thi ...'
1.0,'In Barcelona tomorrow... Time to bring out the tees and shorts :))'
1.0,'@MarlitaH Pretty cool names. I have one cat, a black cat named Merlin, who leaps on my chest in the middle of the night. A heart attack soon'
1.0,'Sox beat the Yankees tonight, great day to move from NY to Boston'
1.0,'Glad to see the coaches are paying attention to their poll. Auburn, which is likely to finish 5th in SEC West, No. 19 in country?'
1.0,'True Blood tonight! Always the best night of the week.'
1.0,'RT @SmileLikeMiley: There won\'t be just a Party in the USA tonight there\'ll be a Party Worldwide when Miley wins. BOOYAH! TCAForMiley'
1.0,'I know one thing I can do tomorrow.. Write a blog post about my newly discovered love for Vampire Diaries!'
-1.0,'@justin_kaoma Dope night with the Eagles .did #sangz1 tell you he deleted all the pics'
1.0,'I knw my ish!... \"Kev hart voice\"...lol! Happy sunday!RT @DiMaaHhh: Lol:-pRT @Credo_Liyo: If kevin hart make u ... http://tmi.me/e7wz4'
1.0,'Got my Dexter fix for the night. Until 2morw night Dexter Morgan.'
1.0,'I\'ve had better weekends. But whatever, I\'m going to use today to sleep and watch Dexter. And that\'s perfect.'
1.0,'@jaymee55 yeah I got a Yankees hat geez! Yeah he got the old lettuce wrists! Good night in Austin last night then?'
1.0,'saw \"Rise of the Planet of the Apes\" with the gf last night...it was a pretty damn good movie...y\'all should go check it out'
1.0,'@franhalsall you in london on wednesday? we\'re being tourists with my brother\'s Merlin pass!! hope you\'re having a good break :)'
1.0,'Marty was in Nebraska yesterday giving a talk that included bullying that made the news there. Fun times learning! http://fb.me/yY2tcgfI'
1.0,'#Jets #Jetsnation on my way to #NYC.Will be on @SNYtv tonite on JetsInsider at 7pm!Can\'t wait to talk Jets and #NFL. Everybody check it out!'
1.0,'@RichelleSampson At least by this time tomorrow the Yankees will be standing on top once again!! Who\'s Ellsbury??'
1.0,'I\'ve really, really missed hearing from Green Day, it was so nice seeing the video from the Pipeline to a Cure event yesterday :\')'
-1.0,'Sam Loco Efe (Nigeria Nollyhood star) is dead.  We are still mourning Christy Essien now it is Sam Loco\'s turn. May his soul RIP. #jhub'
1.0,'Great game...tremendous way to start the season. Bring it on and next Sunday Real Madrid v Barcelona.'
1.0,'We should donate it to ARSENAL.. they aint winning anythng! RT @pritypinkyy: 19th COMMUNITY SHIELD(yeah still silverware)'
-1.0,'@piersmorgan @flintoff11 Reminded you of Arsenal\'s traditional Februray-April breakdown? Get off your high horse...'
1.0,'Having a good Sunday, sooooooo happy that college and NFL season is almost here, the weekend sucks without football!!!!'
1.0,'Yayyy!!! RT : @coupleBOOBS: Nicki Minaj - Pink Friday, up 15 places, to #16 on the Official UK Top 40 :) http://t.co/zFJnqER'
-1.0,'@JustinCrew is tomorrow the pre-sale for JB in Mexico city? because ticketmaster is making a pre-sale tomorrow i\'m sorry i\'\'m so confused.'
1.0,'@klew24 Sanchez has a lil Jake Plummer in him. I like this kid. Nothing like throwing into triple coverage on 3rd 10 and Holmes catches it'
1.0,'@Jared_Akins trying to do the same ha. But I\'ve been good. Just waiting to be up in Auburn with y\'all in January'
1.0,'RT @coupleBOOBS: Nicki Minaj - Pink Friday, up 15 places, to #16 on the Official UK Top 40 :) http://twitpic.com/62iohc'
1.0,'Chargers pre season game with the Seahawks on ESPN Thursday. Only pre season but still good to have NFL back on tv. #chargers'
1.0,'Man United\'s equaliser today was superb. Hopefully we\'ll be seeing many Arsenal moves like that (with a shot at the end!) this season.'
1.0,'To anyone planning on watching the Teen Choice Awards tonight. Spoiler Alert: The winners are Justin Bieber and Twilight.'
1.0,'RT @CoryWho: Alright everyone lets do this. 2 winners tonight at 9pmEST. Girl and boy winners. 1600 Microsoft Points. @ me and follow fo ...'
1.0,'@1andOnlyWalshy 2nd goal Barcelona would be proud of. Cleverly isnt the future he\'s the present. Sneijder coming soon... RT please :)'
1.0,'Ok i need something to try cheer me up after the the loss last night!Tickets for the Brittany and Nicki Minaj 2mo night - i need2Get looking'
-1.0,'RT @elrufai the moment after the last election I have prepared my mind for 4 years of no leadership, may God help Nigeria'
1.0,'Ravens play eagles on the 11th at 730! #GETPUMPED'
1.0,'@TomFelton Hope you win tonight Tom!  Your US and worldwide fans from @TomFelton_USA and @TFeltonChicago are cheering for u!'
1.0,'We all went to see Rise of the Planet of the Apes last night...I actually enjoyed it a lot! That chimp Caesar was a great actor. Seriously.'
-1.0,'USA Golf Today Bob Ryan: Tiger now a JAG (Just Another Guy): Bob Ryan of the \'Boston Globe\' called Tiger Woods ... http://usat.ly/mZDjVU'
1.0,'This is the last Sunday w/o football .....,NFL is back baby'
1.0,'Going to see Rise of the Planet of the Apes tonight:) Perfection #check'
-1.0,'Worcestershire? What are you on about? Still coming down from your 1st half high? Worldwide fanbase is something #mcfc don\'t have! #MUFC'
1.0,'Watching director\'s cut of Alien.  Maybe it will give us some ideas for Merlin tomorrow. :-)'
1.0,'It\'s that time of year again!! The Plains and the smell of Saturday morning tailgates..it\'s Auburn football season!! #wareagle'
1.0,'Hooked on Sons Of Anarchy thanks to @DemonRust its too good too stop watching, all day viewing today!'
-1.0,'& then @JusSOBrooklyn idk he danger, we in a whip full w/deals,weapons & Beyonce new CD - night almost killed me IM N2 self preservation bro'
1.0,'TGI Friday\'s was good! Going to the moves to see \"Rise of the Planet of the Apes\".'
-1.0,'I haven\'t talked to you since July 19 th and all you can say is \"So do you like Beyonce\'s new cd\" GTFO'
-1.0,'Beyonce needs a new sound. You may call it hating, I\'m just being real.'
1.0,'@HarryPotterFilm Deathly Hallows Part II now become the 3rd High Grossing Movie in Worldwide All of time with $1.133M . Absolutely Amazing !'
1.0,'Our new dance instructor for #ClubFitness has toured w/ Beyonce!!! You know our Beyonce themed night is going to be CRAZY!!!'
1.0,'RT @sheilatweetss: #rungeordierun Should be given a HEROS welcome at the Arsenal game on Saturday.@nufcfans @NUFCOfficial'
1.0,'Lucy Hale is trending worldwide! The girls from #PrettyLittleLiars are getting some love from the fans tonight. Congrats, @lucyyhale!'
1.0,'RT @AllThingsPLL: Lucy Hale is trending worldwide! The girls from #PrettyLittleLiars are getting some love from the fans tonight. Congra ...'
1.0,'off to bed,there\'s only one kenny miller.well done you LIONS,well done my 3rd team pompey'
1.0,'@KelseysPajamas For sure! Tuesday noon ET live on UND.com ... #Irish and Nebraska ... I know you\'ll be tuned in!'
1.0,'@luvvieig Welcome home from Nigeria! My 2nd @SciAm guest blog post is up, on US biosimilars market - will you read? :) http://t.co/mmxzmHJ'
-1.0,'New Story: Norfolk woman dies in crash: A woman from northeast Nebraska died Saturday morning when the\ncar she w... http://bit.ly/pXNj4s'
1.0,'Thank you to @Mark_Sanchez and @nickmangold  for signing my jets football today i really appreciate it you guys are class acts!'
1.0,'I understand where u gt it frm..lol RT @Halo_Juelz: #Sunday Best.  Why my granny just say Yolanda  & Donnie look like Aladdin & Jasmine. Lol'
-1.0,'Today was my country\'s independence day, went to the festival n they played American music the whole time O_o?? What the he\'ll is the point?'
1.0,'@Mark_Sanchez Here\'s a pic of my son before we took him to see you at Training Camp today! He\'s really a Sanchez too! http://t.co/MGcB7rH'
1.0,'@MikeDavis88 Pls tell Dale Jr and the 88 team that they did great today. Love them lots from Bama.'
1.0,'OMG I can\'t wait to see what Beyonce is gonna do at the VMA\'S Sunday August 28th! http://twitpic.com/62q0w9'
1.0,'Sunday Night Concert in the Park! Eagles cover band, pretty good! http://t.co/2pAb8wI'
1.0,'Isaiah\'s prayer tonight: \"...and God, thank you for all the wonderful animals you made. Like bears, lions, tigers and pterodactyls.\" Love th'
1.0,'@VH1 We\'re so happy AdamBehindTheMusic trended in the US & worldwide tonight!! Thanks so much for showcasing Adam on this special!'
1.0,'@karmalitaM haha , course not ! and im coming to pick you .. milan & taylor up from school one friday . so be prepared (:'
1.0,'If I\'m reading the Twitter Trend list correctly, people are really happy that Verlander beat the Royals yesterday'
